time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.m_nPacketCode,.m_nShipID,.m_fltHeading,.m_fltDriftangle,.m_fltShipTime,.m_fltRudderAngleFeedPORT,.m_fltRudderAngleFeedSTBD,.m_fltPropellerRPSFeedPORT,.m_fltPropellerRPSFeedSTBD,.m_fltFOGvel_rollx,.m_fltFOGvel_pitchy,.m_fltFOGvel_yawz,.m_fltFOGang_rollx,.m_fltFOGang_pitchy,.m_fltFOGang_yawz,.m_fltFOGvel_yawzG,.m_fltFOGang_yawzG,.m_fltIncl_heelx,.m_fltIncl_trimy,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/08/07/20:54:52.590567,42,4,220209598,ship_info,(),"(1000, 2001, 2002, 2003)","(1.2041770132742951e-08, 269.98217541439, 179.99980118212397, 90.0)",(),(),(),"(7.737205606965294e-08, 0.01224395057720019, -0.014335211953197627, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.527053510198241, 0.5921984236136224, 0.592222935535011, 0.3218454920640942)","(17.339101503831255, 150.04154390928883, 278.68689255089794, 150.0)","(8.278137481340849e-08, 128.69098192334175, 0.04017948525096209, -143.6044592156166)"
2024/08/07/20:54:52.684970,43,4,314655304,ship_info,(),"(1000, 2001, 2002, 2003)","(9.464367143392274e-09, 269.981652758618, 180.000412354152, 90.0)",(),(),(),"(2.0471009225663013e-07, 0.0029470404757123273, -0.0033799038922948366, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5277136948598697, 0.5925747632879477, 0.5925980374385791, 0.3246218403406653)","(17.736815198691126, 150.0413996539335, 278.22429451345937, 150.0)","(8.283315542669628e-08, 128.22840718254704, 0.040179440810474996, -143.40983737527594)"
2024/08/07/20:54:52.793453,44,4,423028946,ship_info,(),"(1000, 2001, 2002, 2003)","(1.1113623639888179e-09, 269.9815286213876, 180.00056029027922, 90.0)",(),(),(),"(1.6089424143766863e-07, -0.005943734594713542, 0.007010020583846026, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5285675495937735, 0.5927124915080104, 0.5927346054802816, 0.3275668913836963)","(18.1353827482849, 150.04125379991524, 277.76155990798213, 150.0)","(8.28670889820513e-08, 127.76569471402674, 0.040177762822986414, -143.21227048389224)"
2024/08/07/20:54:52.890592,45,4,520244121,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999942659, 269.9817655309798, 180.00027095726574, 90.0)",(),(),(),"(1.8893160187809903e-08, -0.008050924284837498, 0.009524934746853715, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5296102314852869, 0.593062866410256, 0.5930838630624307, 0.3306802648049629)","(18.534992979770188, 150.0411078851858, 277.29847604492187, 150.0)","(8.287076565682528e-08, 127.30263187060592, 0.040176337447482335, -143.01159021908728)"
2024/08/07/20:54:52.992189,46,4,621854067,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999931233, 269.98208450807783, 179.99988637452049, 90.0)",(),(),(),"(-9.747896298824135e-08, -0.004023792044580065, 0.004606273517569642, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5308367201436394, 0.5936180642955491, 0.5936379855701299, 0.333961222929537)","(18.93582969991383, 150.04096278477823, 276.83483805935174, 150.0)","(8.285494391890248e-08, 126.83901382901671, 0.040176263100341336, -142.80762899615775)"
2024/08/07/20:54:53.092259,47,4,721894503,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999683934, 269.9822364982717, 179.99971464770536, 90.0)",(),(),(),"(-1.1690329742775024e-07, 0.0013978094702011715, -0.0019316331519536219, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5317858521099299, 0.5943702134309135, 0.5943891001585035, 0.3374086656722445)","(19.33761555202376, 150.04081827935292, 276.3704489591944, 150.0)","(8.283989408949053e-08, 126.37464363806981, 0.04017728648709847, -142.6002203304855)"
2024/08/07/20:54:53.186251,48,4,815946579,ship_info,(),"(1000, 2001, 2002, 2003)","(1.653684878861415e-09, 269.98216319220325, 179.99980905772813, 90.0)",(),(),(),"(-5.373117123339678e-08, 0.003981967248958069, -0.00485098900871123, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5324741311233797, 0.5948584138417035, 0.5948763320369801, 0.34102112674654605)","(19.74008968314714, 150.0406736517923, 275.9055726271588, 150.0)","(8.283920866346573e-08, 125.9097852467265, 0.04017841735621671, -142.38919920373897)"
2024/08/07/20:54:53.291419,49,4,921053886,ship_info,(),"(1000, 2001, 2002, 2003)","(4.077250690432133e-09, 269.9819874602615, 180.00001597884142, 90.0)",(),(),(),"(2.8112642940644057e-08, 0.002736131817991263, -0.0032460186219802475, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5333556014872236, 0.5951002653701951, 0.5951172764586736, 0.34479677129093717)","(20.143445284634364, 150.04052832391554, 275.44045535070035, 150.0)","(8.285277473465756e-08, 125.4446850040613, 0.04017888599367294, -142.17440243244803)"
2024/08/07/20:54:53.392792,50,5,22413015,ship_info,(),"(1000, 2001, 2002, 2003)","(3.087464958318629e-09, 269.98187200083754, 180.0001537371287, 90.0)",(),(),(),"(6.931326173734627e-08, -0.00025162959090109527, 0.0002716403039788978, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5344251886616749, 0.5955510171207526, 0.5955671553027346, 0.3487333949898333)","(20.54787047329604, 150.04038217344143, 274.9748881953977, 150.0)","(8.287046130741253e-08, 124.97913400988107, 0.040178617682033076, -141.9556690374582)"
2024/08/07/20:54:53.491088,51,5,120710611,ship_info,(),"(1000, 2001, 2002, 2003)","(2.396966391544836e-10, 269.9818818711964, 180.00014292283987, 90.0)",(),(),(),"(5.248690429141669e-08, -0.0022143857964496954, 0.0026135311880009417, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5356776480374944, 0.5962026975379551, 0.5962179961430327, 0.35282842475660037)","(20.953548121333533, 150.04023554144808, 274.50867019925494, 150.0)","(8.288152482550201e-08, 124.51293133540275, 0.0401780769931944, -141.73284061270158)"
2024/08/07/20:54:53.589652,52,5,219311476,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999980082, 269.98196969301813, 180.00003398464756, 90.0)",(),(),(),"(4.0748428656262214e-09, -0.0020465326938508294, 0.0024296882778970107, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5371075687324529, 0.596596850272819, 0.5966113630269392, 0.35707892103595784)","(21.360655690065986, 150.04008893889997, 274.0420588362281, 150.0)","(8.288226606720926e-08, 124.04633450816085, 0.040177781363901356, -141.5057616916656)"
2024/08/07/20:54:53.692772,53,5,322394133,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999977355, 269.9820500860587, 179.99993768708066, 90.0)",(),(),(),"(-3.3860439583235115e-08, -0.0005536247689494186, 0.0005777390082836968, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5382455165293234, 0.5967506229318511, 0.5967643997760324, 0.36148158177150325)","(21.76890120659531, 150.0399425916823, 273.57529443645205, 150.0)","(8.287682377747769e-08, 123.57958390817221, 0.040177899792349106, -141.2742801098941)"
2024/08/07/20:54:53.791512,54,5,421147346,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999990432, 269.9820682763966, 179.99991938778186, 90.0)",(),(),(),"(-3.849656875356105e-08, 0.0008130728486798073, -0.001059319628890227, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5395641279588798, 0.5971166233454142, 0.5971296921473526, 0.3660327480716804)","(22.17846533455419, 150.03979629096665, 273.1081647443048, 150.0)","(8.287211235674788e-08, 123.11246730773746, 0.040178239388660816, -141.0382473618224)"
2024/08/07/20:54:53.893565,55,5,523063183,ship_info,(),"(1000, 2001, 2002, 2003)","(6.315309375513959e-10, 269.98202999798656, 179.9999663057913, 90.0)",(),(),(),"(-1.6265814640878556e-08, 0.001122316381538555, -0.0013704077083301605, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5410577946716231, 0.5976867965922102, 0.5976991845177932, 0.37072841159425074)","(22.589523129225814, 150.03964973093932, 272.6404655597871, 150.0)","(8.287243558843945e-08, 122.64478053410917, 0.040178505479804796, -140.79751895022815)"
2024/08/07/20:54:53.987655,56,5,617280483,ship_info,(),"(1000, 2001, 2002, 2003)","(1.3588723274695452e-09, 269.98198149367823, 180.0000244189695, 90.0)",(),(),(),"(1.073602593837373e-08, 0.0004715713479269828, -0.0005728015480195172, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5427207557454978, 0.5980046630705508, 0.5980164137800312, 0.37556422365536546)","(23.00224388497131, 150.03950286184718, 272.17244914600707, 150.0)","(8.287736399332932e-08, 122.17677589408383, 0.04017854446891786, -140.55195472657277)"
2024/08/07/20:54:54.090395,57,5,720078707,ship_info,(),"(1000, 2001, 2002, 2003)","(9.535801128562983e-10, 269.98196183803003, 180.0000484774728, 90.0)",(),(),(),"(2.3100829566982263e-08, -0.00035299789253534275, 0.0004151224814939177, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5440750270098664, 0.5980870014405166, 0.5980981555017473, 0.38053550605482017)","(23.416318911981175, 150.03935580585414, 271.70435099050536, 150.0)","(8.288325726824004e-08, 121.70868891574315, 0.040178409946763666, -140.30141922051794)"
2024/08/07/20:54:54.191609,58,5,821303129,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999999636, 269.9811829034091, 180.00003098484945, 90.0)",(),(),(),"(1.621086191855707e-08, 0.016225832563425913, 0.0008241170374926017, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5451397493713289, 0.5983842771746066, 0.59839485836316, 0.38563726359416994)","(23.831458661352503, 150.0392061873062, 271.23595613214223, 150.0)","(8.288662891609095e-08, 121.24030466246528, 0.0401782621860089, -140.04578195692378)"
2024/08/07/20:54:54.290873,59,5,920542478,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999993083, 269.980039812325, 179.99999711855858, 90.0)",(),(),(),"(-6.228798288178151e-11, 0.012267438903194374, 0.0005267424404094327, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5463868691752971, 0.598888367865508, 0.5988983977233592, 0.39086419824926333)","(24.2478455305278, 150.03905138097159, 270.76705773441887, 150.0)","(8.288657512599279e-08, 120.7714163201549, 0.04017822066828975, -139.7849177586745)"
2024/08/07/20:54:54.387695,60,6,17274856,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999928366, 269.98011139608326, 179.99997687123454, 90.0)",(),(),(),"(-1.1759452101556335e-08, -0.02016212786438261, -4.898450425144926e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5478105350124935, 0.5991443906673273, 0.5991539063446241, 0.39621072494360704)","(24.665656065540293, 150.03889414836627, 270.29790382807425, 150.0)","(8.28847133784833e-08, 120.30227195583564, 0.040178287888349144, -139.5187070337309)"
2024/08/07/20:54:54.493492,61,6,123171091,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999974494, 269.980742163307, 179.99998036546037, 90.0)",(),(),(),"(-1.2177300653388285e-08, -0.014618560428533395, -0.00039318901278408966, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5494047545291122, 0.5991688269199152, 0.5991778598651134, 0.4016709888539875)","(25.085060820069405, 150.0387380457552, 269.82872596820914, 150.0)","(8.288334786509176e-08, 119.83310315488508, 0.040178384987601956, -139.2470360448769)"
2024/08/07/20:54:54.587016,62,6,216699600,ship_info,(),"(1000, 2001, 2002, 2003)","(2.485921539031885e-10, 269.98126539350756, 179.9999971522519, 90.0)",(),(),(),"(-4.33593569727068e-09, -0.0028080682881465218, -0.00033378717343546065, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5511634020273453, 0.5994104075965305, 0.5994189752897812, 0.40723888416514875)","(25.50622422209675, 150.03858389655088, 269.35930699291936, 150.0)","(8.288372397597707e-08, 119.363692772599, 0.040178436549299805, -138.96979716071175)"
2024/08/07/20:54:54.692827,63,6,322498560,ship_info,(),"(1000, 2001, 2002, 2003)","(4.4058245284907767e-10, 269.9814558137081, 180.00001120338416, 90.0)",(),(),(),"(4.226066616354204e-09, 0.0036688614182238833, -4.841171780264237e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5526040161677895, 0.5998609505876709, 0.5998690710580419, 0.412908074176254)","(25.92882823826454, 150.03843084684783, 268.8894379218613, 150.0)","(8.288548975866964e-08, 118.89383184693807, 0.040178422353578595, -138.6868890865355)"
2024/08/07/20:54:54.794518,64,6,424125910,ship_info,(),"(1000, 2001, 2002, 2003)","(2.7164136980827805e-10, 269.9812302682443, 180.00001314740152, 90.0)",(),(),(),"(7.48990169843432e-09, 0.00790622250515721, 0.0001904575309719649, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5537467567870957, 0.6000668685445918, 0.6000745707434634, 0.4186720126485324)","(26.352574995051636, 150.03827738346416, 268.41936335111785, 150.0)","(8.288736648619053e-08, 118.42376500344417, 0.04017837503196244, -138.39821707388697)"
2024/08/07/20:54:54.892048,65,6,521676063,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999995924, 269.9808836869423, 180.00000510652018, 90.0)",(),(),(),"(4.617903286740727e-09, 0.004142934565578646, 0.00022350582566250786, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.555068645469464, 0.6000443956088877, 0.600051706026796, 0.4245239662711217)","(26.7776436405211, 150.03812253015658, 267.94931164509103, 150.0)","(8.288829790249854e-08, 117.95372063334304, 0.04017834108606368, -138.10369310761584)"
2024/08/07/20:54:54.987308,66,6,616925716,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999997638, 269.9807323611167, 179.99999609710346, 90.0)",(),(),(),"(-6.929538095598193e-10, -0.002184863471778021, 8.681084306276099e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.556563439948482, 0.6002408577164497, 0.6002477913190142, 0.4304570381108394)","(27.20420708046958, 150.03796646462592, 267.479063853772, 150.0)","(8.288814405528067e-08, 117.48347980152444, 0.04017834232582383, -137.803236069505)"
2024/08/07/20:54:55.088969,67,6,718580723,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999997863, 269.98081321070043, 179.99999298442452, 90.0)",(),(),(),"(-4.014979563254833e-09, -0.004538959013854601, -6.63492411186512e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5582247773860851, 0.6006480268750409, 0.6006545983090337, 0.43587186267527867)","(27.632431857855664, 150.0378100282011, 267.008409255463, 150.0)","(8.288752822464418e-08, 117.01283180064797, 0.04017836760447822, -137.49736420682973)"
2024/08/07/20:54:55.183778,68,6,813457012,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999999458, 269.9809917947394, 179.99999605392753, 90.0)",(),(),(),"(-3.6326005572305634e-09, -0.0031280338338777166, -0.00011926478322531336, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.560046183302378, 0.600813362043809, 0.6008195945588326, 0.44137393365894)","(28.06247804115804, 150.03765399252035, 266.5375896609042, 150.0)","(8.288718021956417e-08, 116.54201846446063, 0.04017839169490238, -137.1859902731708)"
2024/08/07/20:54:55.296688,69,6,926291942,ship_info,(),"(1000, 2001, 2002, 2003)","(9.628175131726358e-11, 269.98111752079046, 180.00000110198988, 90.0)",(),(),(),"(-9.204779692529934e-10, -0.00020178516298108455, -6.708323189504419e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5615419910654601, 0.6007528983297938, 0.6007588135456976, 0.4469566083196204)","(28.494020032223503, 150.03749852987642, 266.0668308473585, 150.0)","(8.288741106786301e-08, 116.07126559180102, 0.04017839815274449, -136.86903366485117)"
2024/08/07/20:54:55.392421,70,7,22056579,ship_info,(),"(1000, 2001, 2002, 2003)","(1.3644978799551307e-10, 269.9811163499599, 180.00000389369163, 90.0)",(),(),(),"(1.636789772393481e-09, 0.0019410409095824796, 1.8733828028609805e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5627333110223474, 0.6009128239142705, 0.6009184340079844, 0.45261311833572165)","(28.92675334324585, 150.0373431926495, 265.59591241335056, 150.0)","(8.28880219576583e-08, 115.60035279350684, 0.04017838816824803, -136.54642054651546)"
2024/08/07/20:54:55.488266,71,7,117908955,ship_info,(),"(1000, 2001, 2002, 2003)","(6.841182805703725e-11, 269.9810263774426, 180.00000306845754, 90.0)",(),(),(),"(2.319646395923722e-09, 0.0019485021552021742, 6.6192757701101e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5641010003842664, 0.6012848725503258, 0.601290189354555, 0.4583365932131132)","(29.360854343630116, 150.0371874710062, 265.124622223996, 150.0)","(8.288858344576123e-08, 115.12906794668324, 0.04017837434408109, -136.21808395330234)"
2024/08/07/20:54:55.590805,72,7,220442772,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999997135, 269.98094479076155, 180.00000029712916, 90.0)",(),(),(),"(1.1630010769696334e-09, 0.0003965923304112215, 5.21637784924869e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5656384356888977, 0.6014173490655479, 0.6014223914629573, 0.46412008415512246)","(29.796492779319014, 150.03703130174887, 264.65319983253306, 150.0)","(8.288880459413719e-08, 114.65765062348525, 0.040178368237238124, -135.8839638691472)"
2024/08/07/20:54:55.692675,73,7,322307587,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999999225, 269.9809288618521, 179.99999824806258, 90.0)",(),(),(),"(-4.870574217005971e-10, -0.000987064936351312, 5.0511959581446e-06, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5668672182042653, 0.6013261273826463, 0.6013309129294191, 0.46995658824242803)","(30.23335999752328, 150.03687493106872, 264.18186891960363, 150.0)","(8.288870666690831e-08, 114.18632452204196, 0.04017837199879222, -135.5440072809048)"
2024/08/07/20:54:55.783698,74,7,413360834,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999994145, 269.98096864968716, 179.99999816886432, 90.0)",(),(),(),"(-1.3175638601243507e-09, -0.001253659093159122, -2.9782936294385512e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5678073614885266, 0.6014564746339475, 0.6014610131897837, 0.47524962872162246)","(30.671167359011807, 150.03671854379616, 263.7104079064138, 150.0)","(8.288851814531842e-08, 113.7148680733457, 0.04017837982792538, -135.19875765218316)"
2024/08/07/20:54:55.891774,75,7,521377325,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999999945, 269.98101852428346, 179.99999945536132, 90.0)",(),(),(),"(-9.948775043617881e-10, -0.000581687071088342, -3.112930661637094e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5689321709617507, 0.6018000932312839, 0.6018043943861405, 0.48003234043586307)","(31.110099529973557, 150.0365622065315, 263.2386035120277, 150.0)","(8.288845144642459e-08, 113.24306800601664, 0.040178384861201094, -134.8487253117473)"
2024/08/07/20:54:55.991834,76,7,621449947,ship_info,(),"(1000, 2001, 2002, 2003)","(3.562221243239139e-11, 269.98103989322306, 180.00000076142078, 90.0)",(),(),(),"(-9.343197432267227e-11, 0.00026723052717558707, -9.258857340668111e-06, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5702348815236663, 0.6019059721387983, 0.6019100511988554, 0.48489457310495526)","(31.55033441149722, 150.0364059583581, 262.76669346082883, 150.0)","(8.288856453193147e-08, 112.77116205974475, 0.04017838437739588, -134.49383073864234)"
2024/08/07/20:54:56.091818,77,7,721424818,ship_info,(),"(1000, 2001, 2002, 2003)","(3.952295794882704e-11, 269.98102607751844, 180.00000113515102, 90.0)",(),(),(),"(6.055776113506536e-10, 0.0006310766280366954, 1.2944153098861225e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5717086343390543, 0.6017898545538727, 0.6017937257346653, 0.4898299115909895)","(31.992043045836276, 150.03624974107976, 262.2948997350942, 150.0)","(8.288876618636971e-08, 112.29937223105392, 0.040178380454291646, -134.13400082705135)"
2024/08/07/20:54:56.193173,78,7,822795629,ship_info,(),"(1000, 2001, 2002, 2003)","(1.3763133123098337e-11, 269.98099838595044, 180.0000005800209, 90.0)",(),(),(),"(6.718902851300595e-10, 0.0003953634689642752, 1.929756758045855e-05, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5728759367223999, 0.6018962621443265, 0.601899933434545, 0.49426832771731044)","(32.43491898255868, 150.0360933842236, 261.82299980165965, 150.0)","(8.288892115245497e-08, 111.82747599481303, 0.0401783770245125, -133.76973249933405)"
2024/08/07/20:54:56.292330,79,7,921961307,ship_info,(),"(1000, 2001, 2002, 2003)","(359.9999999999857, 269.9809819215883, 179.99999979001888, 90.0)",(),(),(),"(2.339732630926717e-10, -7.534092886363276e-05, 9.860355089140007e-06, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.573756881588249, 0.6022168717776483, 0.6022203509529438, 0.4987899328815032)","(32.87867586414693, 150.03593681789485, 261.3507794507067, 150.0)","(8.288896170566595e-08, 111.35525914899063, 0.04017837643575113, -133.40094256645256)"
2024/08/07/20:54:56.393278,80,8,22949695,ship_info,(),"(1000, 2001, 2002, 2003)","(359.99999999997596, 269.98098512775385, 179.99999941948496, 90.0)",(),(),(),"(-2.430961554136195e-10, -0.00035490338661011214, -3.569679313189484e-06, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5748240514380486, 0.6023012256828235, 0.6023045251376946, 0.5033884168438687)","(33.323499915584975, 150.03578018875476, 260.878474925569, 150.0)","(8.288891738085496e-08, 110.88295794927924, 0.040178378195652745, -133.02755414960868)"
