time,.Ship_ID,.Pos_X,.Pos_Y,.Vel_U,.Heading
2024/09/30/21:04:45.323796,2001,150.018129391,66.5512023591,0.608431581134,269.995002747
2024/09/30/21:04:45.423516,2001,150.018076321,65.9427276422,0.608474719262,269.995002747
2024/09/30/21:04:45.524390,2001,150.018023229,65.3340072316,0.608720412866,269.995002747
2024/09/30/21:04:45.622958,2001,150.0179701,64.7248574024,0.609149831517,269.995002747
2024/09/30/21:04:45.724469,2001,150.017916955,64.1155295644,0.609327840313,269.995002747
2024/09/30/21:04:45.823255,2001,150.017863815,63.5062474281,0.609282138711,269.995002747
2024/09/30/21:04:45.923032,2001,150.017810695,62.8972105758,0.609036854527,269.995002747
2024/09/30/21:04:46.023281,2001,150.017757613,62.2885975572,0.608613020954,269.995002747
2024/09/30/21:04:46.124254,2001,150.017704547,61.6801642502,0.608433309278,269.995002747
2024/09/30/21:04:46.223474,2001,150.017651476,61.0716879764,0.608476276146,269.995002747
2024/09/30/21:04:46.323283,2001,150.017598384,60.462966165,0.608721813688,269.995002747
2024/09/30/21:04:46.423127,2001,150.017545255,59.8538150771,0.609151090295,269.995002747
2024/09/30/21:04:46.524885,2001,150.01749211,59.2444861065,0.609328972868,269.995002747
2024/09/30/21:04:46.624355,2001,150.017438969,58.6352029498,0.60928315898,269.995002747
2024/09/30/21:04:46.722694,2001,150.01738585,58.0261651774,0.609037774794,269.995002747
2024/09/30/21:04:46.824434,2001,150.017332768,57.4175513276,0.60861385206,269.995002747
2024/09/30/21:04:46.919646,2001,150.017279701,56.809117271,0.608434058951,269.995002747
2024/09/30/21:04:47.023448,2001,150.017226631,56.2006403218,0.608476951526,269.995002747
2024/09/30/21:04:47.120431,2001,150.017173539,55.5919179027,0.608722421367,269.995002747
2024/09/30/21:04:47.223863,2001,150.017120409,54.9827662687,0.609151636356,269.995002747
2024/09/30/21:04:47.322726,2001,150.017067265,54.3734368068,0.609329464173,269.995002747
2024/09/30/21:04:47.424726,2001,150.017014124,53.7641532076,0.609283601574,269.995002747
2024/09/30/21:04:47.519372,2001,150.016961004,53.1551150359,0.609038174007,269.995002747
2024/09/30/21:04:47.623610,2001,150.016907922,52.5465008256,0.608614212596,269.995002747
2024/09/30/21:04:47.722253,2001,150.016854855,51.9380664438,0.608434384161,269.995002747
2024/09/30/21:04:47.823129,2001,150.016801785,51.3295892016,0.608477244507,269.995002747
2024/09/30/21:04:47.921603,2001,150.016748693,50.7208665189,0.60872268498,269.995002747
2024/09/30/21:04:48.023349,2001,150.016695563,50.111714648,0.609151873238,269.995002747
2024/09/30/21:04:48.121718,2001,150.016642419,49.502384973,0.609329677302,269.995002747
2024/09/30/21:04:48.223967,2001,150.016589278,48.8931011817,0.609283793573,269.995002747
2024/09/30/21:04:48.321922,2001,150.016536158,48.2840628369,0.609038347187,269.995002747
2024/09/30/21:04:48.423032,2001,150.016483076,47.6754484702,0.608614368997,269.995002747
2024/09/30/21:04:48.521186,2001,150.016430009,47.0670139473,0.608434525237,269.995002747
2024/09/30/21:04:48.622763,2001,150.016376939,46.458536578,0.608477371603,269.995002747
2024/09/30/21:04:48.720479,2001,150.016323847,45.849813781,0.608722799335,269.995002747
2024/09/30/21:04:48.823770,2001,150.016270717,45.2406618073,0.609151975998,269.995002747
2024/09/30/21:04:48.920399,2001,150.016217572,44.6313320398,0.609329769758,269.995002747
2024/09/30/21:04:49.023016,2001,150.016164432,44.0220481653,0.609283876862,269.995002747
2024/09/30/21:04:49.120327,2001,150.016111312,43.4130097453,0.609038422312,269.995002747
2024/09/30/21:04:49.221955,2001,150.01605823,42.8043953108,0.608614436844,269.995002747
2024/09/30/21:04:49.319269,2001,150.016005163,42.1959607266,0.608434586437,269.995002747
2024/09/30/21:04:49.421746,2001,150.015952092,41.5874833022,0.608477426737,269.995002747
2024/09/30/21:04:49.520304,2001,150.015899001,40.9787604556,0.608722848943,269.995002747
2024/09/30/21:04:49.623323,2001,150.015845871,40.3696084373,0.609152020576,269.995002747
2024/09/30/21:04:49.719760,2001,150.015792726,39.7602786298,0.609329809866,269.995002747
2024/09/30/21:04:49.822179,2001,150.015739586,39.1509947191,0.609283912993,269.995002747
2024/09/30/21:04:49.919046,2001,150.015686466,38.5419562665,0.609038454902,269.995002747
2024/09/30/21:04:50.023350,2001,150.015633384,37.9333418026,0.608614466276,269.995002747
2024/09/30/21:04:50.119319,2001,150.015580317,37.3249071919,0.608434612985,269.995002747
2024/09/30/21:04:50.219055,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.318907,2001,150.015474154,36.1077068754,0.608722870463,269.995002747
2024/09/30/21:04:50.421623,2001,150.015421025,35.4985548378,0.609152039913,269.995002747
2024/09/30/21:04:50.518938,2001,150.01536788,34.8892250129,0.609329827264,269.995002747
2024/09/30/21:04:50.621396,2001,150.015314739,34.2799410865,0.609283928667,269.995002747
2024/09/30/21:04:50.719514,2001,150.01526162,33.6709026198,0.60903846904,269.995002747
2024/09/30/21:04:50.823743,2001,150.015208538,33.0622881431,0.608614479044,269.995002747
2024/09/30/21:04:50.919091,2001,150.015155471,32.4538535209,0.608434624502,269.995002747
2024/09/30/21:04:51.024321,2001,150.0151024,31.8453760622,0.60847746103,269.995002747
2024/09/30/21:04:51.119266,2001,150.015049308,31.2366531847,0.608722879798,269.995002747
2024/09/30/21:04:51.221759,2001,150.014996179,30.6275011387,0.609152048302,269.995002747
2024/09/30/21:04:51.319307,2001,150.014943034,30.0181713062,0.609329834812,269.995002747
2024/09/30/21:04:51.423585,2001,150.014889893,29.408887373,0.609283935466,269.995002747
2024/09/30/21:04:51.520443,2001,150.014836774,28.7998489002,0.609038475172,269.995002747
2024/09/30/21:04:51.622209,2001,150.014783691,28.1912344179,0.608614484583,269.995002747
2024/09/30/21:04:51.720158,2001,150.014730625,27.5827997907,0.608434629498,269.995002747
2024/09/30/21:04:51.823677,2001,150.014677554,26.9743223275,0.608477465531,269.995002747
2024/09/30/21:04:51.919426,2001,150.014624462,26.365599446,0.608722883848,269.995002747
2024/09/30/21:04:52.023785,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.119411,2001,150.014518188,25.1471175606,0.609329838086,269.995002747
2024/09/30/21:04:52.223261,2001,150.014465047,24.5378336245,0.609283938415,269.995002747
2024/09/30/21:04:52.319643,2001,150.014411928,23.928795149,0.609038477833,269.995002747
2024/09/30/21:04:52.423397,2001,150.014358845,23.3201806643,0.608614486986,269.995002747
2024/09/30/21:04:52.519532,2001,150.014305779,22.711746035,0.608434631665,269.995002747
2024/09/30/21:04:52.624186,2001,150.014252708,22.1032685698,0.608477467484,269.995002747
2024/09/30/21:04:52.719515,2001,150.014199616,21.4945456865,0.608722885605,269.995002747
2024/09/30/21:04:52.820785,2001,150.014146487,20.8853936353,0.60915205352,269.995002747
2024/09/30/21:04:52.921046,2001,150.014093342,20.2760637981,0.609329839506,269.995002747
2024/09/30/21:04:53.023624,2001,150.014040201,19.6667798607,0.609283939695,269.995002747
2024/09/30/21:04:53.120193,2001,150.013987082,19.0577413841,0.609038478987,269.995002747
2024/09/30/21:04:53.223573,2001,150.013933999,18.4491268983,0.608614488028,269.995002747
2024/09/30/21:04:53.320856,2001,150.013880932,17.8406922681,0.608434632605,269.995002747
2024/09/30/21:04:53.424224,2001,150.013827862,17.232214802,0.608477468331,269.995002747
2024/09/30/21:04:53.522651,2001,150.01377477,16.623491918,0.608722886367,269.995002747
2024/09/30/21:04:53.621762,2001,150.013721641,16.0143398661,0.609152054205,269.995002747
2024/09/30/21:04:53.722613,2001,150.013668496,15.4050100283,0.609329840122,269.995002747
2024/09/30/21:04:53.826125,2001,150.013615355,14.7957260904,0.60928394025,269.995002747
2024/09/30/21:04:53.922219,2001,150.013562235,14.1866876132,0.609038479488,269.995002747
2024/09/30/21:04:54.024029,2001,150.013509153,13.578073127,0.60861448848,269.995002747
2024/09/30/21:04:54.120308,2001,150.013456086,12.9696384963,0.608434633013,269.995002747
2024/09/30/21:04:54.223778,2001,150.013403016,12.3611610299,0.608477468698,269.995002747
2024/09/30/21:04:54.322162,2001,150.013349924,11.7524381456,0.608722886697,269.995002747
2024/09/30/21:04:54.424066,2001,150.013296794,11.1432860934,0.609152054502,269.995002747
2024/09/30/21:04:54.522181,2001,150.01324365,10.5339562553,0.60932984039,269.995002747
2024/09/30/21:04:54.626764,2001,150.013190509,9.92467231713,0.609283940491,269.995002747
2024/09/30/21:04:54.723956,2001,150.013137389,9.31563383974,0.609038479705,269.995002747
2024/09/30/21:04:54.826130,2001,150.013084307,8.70701935338,0.608614488676,269.995002747
2024/09/30/21:04:54.920887,2001,150.01303124,8.0985847225,0.60843463319,269.995002747
2024/09/30/21:04:55.023390,2001,150.01297817,7.49010725596,0.608477468858,269.995002747
2024/09/30/21:04:55.119450,2001,150.012925078,6.88138437143,0.608722886841,269.995002747
2024/09/30/21:04:55.224959,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.323478,2001,150.012818804,5.66290248093,0.609329840506,269.995002747
2024/09/30/21:04:55.423062,2001,150.012765663,5.05361854265,0.609283940595,269.995002747
2024/09/30/21:04:55.523892,2001,150.012712543,4.44458006517,0.609038479799,269.995002747
2024/09/30/21:04:55.623089,2001,150.012659461,3.83596557872,0.608614488761,269.995002747
2024/09/30/21:04:55.721889,2001,150.012606394,3.22753094777,0.608434633267,269.995002747
2024/09/30/21:04:55.823012,2001,150.012553323,2.61905348116,0.608477468927,269.995002747
2024/09/30/21:04:55.921883,2001,150.012500232,2.01033059657,0.608722886903,269.995002747
2024/09/30/21:04:56.023768,2001,150.012447102,1.4011785442,0.609152054687,269.995002747
2024/09/30/21:04:56.120349,2001,150.012393957,0.791848705964,0.609329840556,269.995002747
2024/09/30/21:04:56.223091,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.323474,2001,150.012287697,-0.426473709883,0.60903847984,269.995002747
2024/09/30/21:04:56.423489,2001,150.012234615,-1.03508819637,0.608614488798,269.995002747
2024/09/30/21:04:56.523796,2001,150.012181548,-1.64352282735,0.6084346333,269.995002747
2024/09/30/21:04:56.622396,2001,150.012128477,-2.25200029399,0.608477468957,269.995002747
2024/09/30/21:04:56.721435,2001,150.012075385,-2.86072317861,0.60872288693,269.995002747
2024/09/30/21:04:56.822073,2001,150.012022256,-3.469875231,0.609152054711,269.995002747
2024/09/30/21:04:56.920037,2001,150.011969111,-4.07920506926,0.609329840578,269.995002747
2024/09/30/21:04:57.022191,2001,150.01191597,-4.68848900761,0.60928394066,269.995002747
2024/09/30/21:04:57.119759,2001,150.011862851,-5.29752748515,0.609038479858,269.995002747
2024/09/30/21:04:57.222065,2001,150.011809769,-5.90614197165,0.608614488814,269.995002747
2024/09/30/21:04:57.320274,2001,150.011756702,-6.51457660265,0.608434633315,269.995002747
2024/09/30/21:04:57.422359,2001,150.011703631,-7.1230540693,0.60847746897,269.995002747
2024/09/30/21:04:57.521375,2001,150.011650539,-7.73177695393,0.608722886942,269.995002747
2024/09/30/21:04:57.621955,2001,150.01159741,-8.34092900633,0.609152054721,269.995002747
2024/09/30/21:04:57.722103,2001,150.011544265,-8.9502588446,0.609329840587,269.995002747
2024/09/30/21:04:57.823282,2001,150.011491124,-9.55954278295,0.609283940669,269.995002747
2024/09/30/21:04:57.922424,2001,150.011438005,-10.1685812605,0.609038479865,269.995002747
2024/09/30/21:04:58.023837,2001,150.011384922,-10.777195747,0.608614488821,269.995002747
2024/09/30/21:04:58.122591,2001,150.011331856,-11.385630378,0.608434633321,269.995002747
2024/09/30/21:04:58.220164,2001,150.011278785,-11.9941078447,0.608477468975,269.995002747
2024/09/30/21:04:58.322240,2001,150.011225693,-12.6028307293,0.608722886947,269.995002747
2024/09/30/21:04:58.421991,2001,150.011172564,-13.2119827817,0.609152054726,269.995002747
2024/09/30/21:04:58.523936,2001,150.011119419,-13.82131262,0.609329840591,269.995002747
2024/09/30/21:04:58.622999,2001,150.011066278,-14.4305965583,0.609283940672,269.995002747
2024/09/30/21:04:58.723984,2001,150.011013159,-15.0396350359,0.609038479869,269.995002747
2024/09/30/21:04:58.823626,2001,150.010960076,-15.6482495224,0.608614488824,269.995002747
2024/09/30/21:04:58.922684,2001,150.010907009,-16.2566841534,0.608434633324,269.995002747
2024/09/30/21:04:59.018574,2001,150.010853939,-16.8651616201,0.608477468978,269.995002747
2024/09/30/21:04:59.122339,2001,150.010800847,-17.4738845047,0.608722886949,269.995002747
2024/09/30/21:04:59.223068,2001,150.010747718,-18.0830365571,0.609152054728,269.995002747
2024/09/30/21:04:59.322389,2001,150.010694573,-18.6923663954,0.609329840593,269.995002747
2024/09/30/21:04:59.422486,2001,150.010641432,-19.3016503338,0.609283940674,269.995002747
2024/09/30/21:04:59.522693,2001,150.010588313,-19.9106888113,0.60903847987,269.995002747
2024/09/30/21:04:59.623971,2001,150.01053523,-20.5193032978,0.608614488825,269.995002747
2024/09/30/21:04:59.718418,2001,150.010482163,-21.1277379288,0.608434633325,269.995002747
2024/09/30/21:04:59.818532,2001,150.010429093,-21.7362153955,0.608477468979,269.995002747
2024/09/30/21:04:59.922664,2001,150.010376001,-22.3449382801,0.60872288695,269.995002747
2024/09/30/21:05:00.019884,2001,150.010322872,-22.9540903325,0.609152054729,269.995002747
2024/09/30/21:05:00.124448,2001,150.010269727,-23.5634201708,0.609329840594,269.995002747
2024/09/30/21:05:00.222243,2001,150.010216586,-24.1727041092,0.609283940675,269.995002747
2024/09/30/21:05:00.318813,2001,150.010163466,-24.7817425867,0.609038479871,269.995002747
2024/09/30/21:05:00.421419,2001,150.010110384,-25.3903570732,0.608614488826,269.995002747
2024/09/30/21:05:00.519054,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:00.618762,2001,150.010004247,-26.6072691709,0.608477468979,269.995002747
2024/09/30/21:05:00.722219,2001,150.009951155,-27.2159920556,0.60872288695,269.995002747
2024/09/30/21:05:00.822657,2001,150.009898025,-27.825144108,0.609152054729,269.995002747
2024/09/30/21:05:00.922611,2001,150.009844881,-28.4344739462,0.609329840594,269.995002747
2024/09/30/21:05:01.022508,2001,150.00979174,-29.0437578846,0.609283940675,269.995002747
2024/09/30/21:05:01.121740,2001,150.00973862,-29.6527963622,0.609038479871,269.995002747
2024/09/30/21:05:01.221360,2001,150.009685538,-30.2614108487,0.608614488826,269.995002747
2024/09/30/21:05:01.322761,2001,150.009632471,-30.8698454797,0.608434633325,269.995002747
2024/09/30/21:05:01.423216,2001,150.009579401,-31.4783229463,0.608477468979,269.995002747
2024/09/30/21:05:01.521857,2001,150.009526309,-32.087045831,0.608722886951,269.995002747
2024/09/30/21:05:01.623338,2001,150.009473179,-32.6961978834,0.609152054729,269.995002747
2024/09/30/21:05:01.722179,2001,150.009420034,-33.3055277217,0.609329840594,269.995002747
2024/09/30/21:05:01.822785,2001,150.009366894,-33.91481166,0.609283940675,269.995002747
