time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.m_nPacketCode,.m_nShipID,.m_fltHeading,.m_fltDriftangle,.m_fltShipTime,.m_fltRudderAngleFeedPORT,.m_fltRudderAngleFeedSTBD,.m_fltPropellerRPSFeedPORT,.m_fltPropellerRPSFeedSTBD,.m_fltFOGvel_rollx,.m_fltFOGvel_pitchy,.m_fltFOGvel_yawz,.m_fltFOGang_rollx,.m_fltFOGang_pitchy,.m_fltFOGang_yawz,.m_fltFOGvel_yawzG,.m_fltFOGang_yawzG,.m_fltIncl_heelx,.m_fltIncl_trimy,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/08/07/20:54:51.595631,59,5,885190010,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.981963376082, 180.0, 90.0)",(),(),(),"(-0.0, -0.00033964332132194083, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.46325606028553507, 0.5599209224389231, 0.5599209398101982, 0.28684615170621014)","(12.624881087546115, 149.99206515650323, 270.7956424424784, 150.0)","(0.0, 120.79565197033158, 3.576502300397348e-15, -146.10469321302799)"
2024/08/07/20:54:51.695631,60,5,985189676,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820055239683, 180.0, 90.0)",(),(),(),"(-0.0, -0.00037893304189152494, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.46646199501311547, 0.5654744630417176, 0.5654744774749214, 0.28684615170621014)","(13.09134308255923, 149.99171086092477, 269.66746831806483, 150.0)","(0.0, 119.66747793182881, 3.714663783431743e-15, -146.10469321302799)"
2024/08/07/20:54:51.795635,61,6,85192680,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820103190822, 180.0, 90.0)",(),(),(),"(-0.0, 0.00024745125072140245, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.4697362480337659, 0.5709980973696195, 0.5709981092963304, 0.28684615170621014)","(13.561079330592996, 149.99135324644766, 268.5282284438161, 150.0)","(0.0, 118.52823813876435, 3.8541804299777144e-15, -146.10469321302799)"
2024/08/07/20:54:51.895650,62,6,185209274,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98199354372434, 180.0, 90.0)",(),(),(),"(-0.0, -6.415784909545337e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.47307221001191463, 0.5764656501916051, 0.5764656599940184, 0.28684615170621014)","(14.03415154060491, 149.9909919893376, 267.37802241359583, 150.0)","(0.0, 117.37803218589828, 3.995040043304634e-15, -146.10469321302799)"
2024/08/07/20:54:51.995746,63,6,285225630,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9819969909028, 180.0, 90.0)",(),(),(),"(-0.0, -0.0001481477991801295, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.4764633875748784, 0.5791713266594115, 0.57917133552797, 0.392066197140653)","(14.510614928179788, 149.9908100605575, 266.79885107806786, 150.0)","(0.0, 116.79886088781252, 4.065968075525857e-15, -142.3020260723575)"
2024/08/07/20:54:52.095632,64,6,385203838,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820053909307, 180.0, 90.0)",(),(),(),"(-0.0, 8.536161451837677e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.4799034174128601, 0.5845144370266891, 0.584514444255652, 0.392066197140653)","(14.990518345592648, 149.9904437304767, 265.6324816437598, 150.0)","(0.0, 115.63249152627387, 4.208807134960728e-15, -142.3020260723575)"
2024/08/07/20:54:52.195715,65,6,485204935,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820014175245, 180.0, 90.0)",(),(),(),"(-0.0, 2.9609510545491474e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.48338607972953596, 0.5897531103265711, 0.5897531161860032, 0.392066197140653)","(15.473904425322184, 149.99007407571833, 264.45558079049664, 150.0)","(0.0, 114.45559074343579, 4.352935921246978e-15, -142.3020260723575)"
2024/08/07/20:54:52.295670,66,6,585201263,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200117895635, 180.0, 90.0)",(),(),(),"(-0.0, -3.177419183791893e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.48690531095822814, 0.5935447327935879, 0.5935447375524111, 0.392066197140653)","(15.960809736280412, 149.98970171514733, 263.2701692498838, 150.0)","(0.0, 113.27017927134207, 4.498106966135364e-15, -142.3020260723575)"
2024/08/07/20:54:52.395695,67,6,685220241,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820029105005, 180.0, 90.0)",(),(),(),"(-0.0, 2.502443935380026e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.4904552156668877, 0.5957828809284401, 0.5957828848113128, 0.392066197140653)","(16.451264951947298, 149.98932772937155, 262.07955053152745, 150.0)","(0.0, 112.07956061990109, 4.643915706379367e-15, -142.3020260723575)"
2024/08/07/20:54:52.495604,68,6,785195827,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200204695627, 180.0, 90.0)",(),(),(),"(-0.0, 5.413476275803579e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.49403007758388506, 0.5980431702921406, 0.5980431734516934, 0.392066197140653)","(16.945295029531184, 149.98895239436783, 260.88465113319955, 150.0)","(0.0, 110.88466128718665, 4.790248678725906e-15, -142.3020260723575)"
2024/08/07/20:54:52.595635,69,6,885207891,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200205906784, 180.0, 90.0)",(),(),(),"(-0.0, -6.574467179402345e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.4976243696858082, 0.6007110709918566, 0.6007110735492186, 0.392066197140653)","(17.442919399216994, 149.98857543732754, 259.6846082241377, 150.0)","(0.0, 109.68461844273148, 4.937211549468108e-15, -142.3020260723575)"
2024/08/07/20:54:52.695630,70,6,985201597,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200239006474, 180.0, 90.0)",(),(),(),"(-0.0, 8.256903661917691e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5012327632979893, 0.6024393143508702, 0.602439316425498, 0.392066197140653)","(17.944152162514982, 149.98819718521247, 258.4804354023037, 150.0)","(0.0, 108.48044568468198, 5.084680188656031e-15, -142.3020260723575)"
2024/08/07/20:54:52.795686,71,7,85205316,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200220516907, 180.0, 90.0)",(),(),(),"(-0.0, 8.586337882492446e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5048501361682004, 0.603036894168507, 0.6030368958596964, 0.392066197140653)","(18.449002298683183, 149.9878183891891, 257.2745349334766, 150.0)","(0.0, 107.27454527891153, 5.23236040357997e-15, -142.3020260723575)"
2024/08/07/20:54:52.895619,72,7,185198068,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820022246295, 180.0, 90.0)",(),(),(),"(-0.0, -1.3162610031490732e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5084715794837609, 0.6039436425881182, 0.6039436439632254, 0.392066197140653)","(18.957473878166944, 149.98743913780396, 256.06718851541393, 150.0)","(0.0, 106.0671989233151, 5.380217696214218e-15, -142.3020260723575)"
2024/08/07/20:54:52.995653,73,7,285207271,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200228399133, 180.0, 90.0)",(),(),(),"(-0.0, 2.418443399798704e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5120924038120688, 0.6054854786985486, 0.6054854798108832, 0.392066197140653)","(19.469566281979013, 149.98705901295696, 254.8570600099329, 150.0)","(0.0, 104.85707047988627, 5.52841569629365e-15, -142.3020260723575)"
2024/08/07/20:54:53.095670,74,7,385215521,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820022649041, 180.0, 90.0)",(),(),(),"(-0.0, 4.367399779734713e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5157081439541996, 0.6060305935062164, 0.6060305945072149, 0.47631266762370644)","(19.985274425933213, 149.9868686468968, 254.25102941542568, 150.0)","(0.0, 104.25103991627891, 5.6026330390685126e-15, -137.4628843693489)"
2024/08/07/20:54:53.195698,75,7,485209703,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200224327275, 180.0, 90.0)",(),(),(),"(-0.0, -2.1760220308663036e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5193145627105943, 0.6063571900002482, 0.6063571908138973, 0.47631266762370644)","(20.504588988643807, 149.98648772363947, 253.0383606955194, 150.0)","(0.0, 103.03837125791598, 5.751142125694446e-15, -137.4628843693489)"
2024/08/07/20:54:53.295714,76,7,585220575,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200226200214, 180.0, 90.0)",(),(),(),"(-0.0, -8.812538422549382e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5229076535668981, 0.6062500796229497, 0.6062500802859547, 0.47631266762370644)","(21.027496642210703, 149.98610687134925, 251.82591781618805, 150.0)","(0.0, 101.82592843979918, 5.8996235548266616e-15, -137.4628843693489)"
2024/08/07/20:54:53.395701,77,7,685217380,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200225882556, 180.0, 90.0)",(),(),(),"(-0.0, 8.164310845142176e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5264836423166152, 0.6069519014575392, 0.6069519019950889, 0.47631266762370644)","(21.55398028452732, 149.98572569919702, 250.61245662558935, 150.0)","(0.0, 100.61246731020228, 6.048229691122284e-15, -137.4628843693489)"
2024/08/07/20:54:53.495731,78,7,785219192,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820022554725, 180.0, 90.0)",(),(),(),"(-0.0, -4.998351093000959e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5300389876453347, 0.607897877433443, 0.6078978778681291, 0.47631266762370644)","(22.084019272172654, 149.98534389958672, 249.3969981773808, 150.0)","(0.0, 99.39700892287692, 6.197080420931804e-15, -137.4628843693489)"
2024/08/07/20:54:53.595597,79,7,885197162,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.982002259181, 180.0, 90.0)",(),(),(),"(-0.0, -1.1919497613127579e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5335703807087926, 0.6078748404493285, 0.6078748408025888, 0.47631266762370644)","(22.617589652881446, 149.9849619711048, 248.18112943732166, 150.0)","(0.0, 98.18114024354833, 6.3459813970014785e-15, -137.4628843693489)"
2024/08/07/20:54:53.695781,80,7,985213518,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200225824405, 180.0, 90.0)",(),(),(),"(-0.0, 1.4560681109489786e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5370747437438984, 0.6074866449861267, 0.6074866452739367, 0.47631266762370644)","(23.154664396625343, 149.98458029974054, 246.96607923642367, 150.0)","(0.0, 96.96609010320246, 6.4947821309347866e-15, -137.4628843693489)"
2024/08/07/20:54:53.795716,81,8,85214853,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820022577859, 180.0, 90.0)",(),(),(),"(-0.0, -1.094278743710631e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5405492277580377, 0.6079544164727495, 0.6079544167060694, 0.47631266762370644)","(23.69521362438338, 149.98419846262496, 245.75050141471849, 150.0)","(0.0, 95.75051234196121, 6.6436474797813635e-15, -137.4628843693489)"
2024/08/07/20:54:53.895660,82,8,185203075,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9820022584955, 180.0, 90.0)",(),(),(),"(-0.0, -1.2578712098626433e-09, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5439912093474073, 0.6087085121493607, 0.6087085123380135, 0.47631266762370644)","(24.23920483373079, 149.98381612537537, 244.53333140945523, 150.0)","(0.0, 94.53334239714614, 6.792707814877745e-15, -137.4628843693489)"
2024/08/07/20:54:53.995719,83,8,285210132,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98200225826014, 180.0, 90.0)",(),(),(),"(-0.0, 2.462105545577086e-09, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5473982866998476, 0.6085335984058948, 0.608533598559196, 0.47631266762370644)","(24.786603120430637, 149.98343376054567, 243.3160736063795, 150.0)","(0.0, 93.31608465444785, 6.941778902105128e-15, -137.4628843693489)"
2024/08/07/20:54:54.095580,84,8,385199070,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.981007377291, 180.0, 90.0)",(),(),(),"(-0.0, 0.01699066093061623, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5507682748415684, 0.6081585150758538, 0.608158516720711, 0.5335345402416808)","(25.337371395272207, 149.98323723453507, 242.70791508965877, 150.0)","(0.0, 92.70792617112562, 7.01625684019275e-15, -132.37080176641783)"
2024/08/07/20:54:54.195572,85,8,485184908,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98046128935596, 180.0, 90.0)",(),(),(),"(-0.0, -0.011184196801934389, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5540992001903378, 0.6081069223355667, 0.6081069247379296, 0.5335345402416808)","(25.891470595462543, 149.9828343266494, 241.49178483180808, 150.0)","(0.0, 91.49179598405821, 7.165189842955058e-15, -132.37080176641783)"
2024/08/07/20:54:54.295575,86,8,585193634,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98122581984643, 180.0, 90.0)",(),(),(),"(-0.0, -0.0012195888520775454, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5573892944801044, 0.6088524527546715, 0.6088524551380281, 0.5335345402416808)","(26.448859889942646, 149.98243429424357, 240.27454289381794, 150.0)","(0.0, 90.27455411682156, 7.314258987269813e-15, -132.37080176641783)"
2024/08/07/20:54:54.395563,87,8,685188770,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9809713114026, 180.0, 90.0)",(),(),(),"(-0.0, 0.002932934329911476, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.560636988123692, 0.6090411025765287, 0.6090411046333688, 0.5335345402416808)","(27.00949687806634, 149.98203333193433, 239.05644150836767, 150.0)","(0.0, 89.05645280165636, 7.463433383542676e-15, -132.37080176641783)"
2024/08/07/20:54:54.495539,88,8,785187483,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98090734379457, 180.0, 90.0)",(),(),(),"(-0.0, -0.0023640480665107232, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.563840903081134, 0.6084166713480682, 0.6084166730719935, 0.5335345402416808)","(27.573337781147472, 149.98162980824426, 237.83920539132333, 150.0)","(0.0, 87.83921675508732, 7.612501814997168e-15, -132.37080176641783)"
2024/08/07/20:54:54.595557,89,8,885190725,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98104957813, 180.0, 90.0)",(),(),(),"(-0.0, -1.6984877496596323e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5669998453014728, 0.6083167154074128, 0.6083167168216319, 0.5335345402416808)","(28.140337626448947, 149.98122724365018, 236.62263247552406, 150.0)","(0.0, 86.62264390887601, 7.761489027723464e-15, -132.37080176641783)"
2024/08/07/20:54:54.695560,90,8,985198021,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.980990741796, 180.0, 90.0)",(),(),(),"(-0.0, 0.0004768329366867509, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5701127968054395, 0.6090220805683634, 0.6090220817163136, 0.5335345402416808)","(28.710450423254386, 149.9808240658749, 235.40503214577606, 150.0)","(0.0, 85.40504364830335, 7.910602062370128e-15, -132.37080176641783)"
2024/08/07/20:54:54.795701,91,9,85217714,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.980986566211, 180.0, 90.0)",(),(),(),"(-0.0, -0.0004809971374943295, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5726976897457464, 0.6091785929634754, 0.609178593896065, 0.5335345402416808)","(29.28314811300013, 149.98042011305785, 234.18664065180786, 150.0)","(0.0, 84.18665222326571, 8.059811986689779e-15, -132.37080176641783)"
2024/08/07/20:54:54.895701,92,9,185221910,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.981012208323, 180.0, 90.0)",(),(),(),"(-0.0, 3.7438080511792115e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5748108917681861, 0.6085286725385781, 0.6085286732986631, 0.5335345402416808)","(29.85795900476832, 149.98001662126927, 232.96916852011498, 150.0)","(0.0, 82.96918016003664, 8.20890932160266e-15, -132.37080176641783)"
2024/08/07/20:54:54.995738,93,9,285209417,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98099935870573, 180.0, 90.0)",(),(),(),"(-0.0, 7.10005404406969e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5765021278775, 0.6084077320024054, 0.6084077326202331, 0.5335345402416808)","(30.43446113264582, 149.97961328257455, 231.75240356150562, 150.0)","(0.0, 81.75241526958114, 8.357920052790222e-15, -132.37080176641783)"
2024/08/07/20:54:55.095689,94,9,385221243,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9809972126907, 180.0, 90.0)",(),(),(),"(-0.0, -5.8631494883115785e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5782698013394315, 0.6086601403236229, 0.6086601408795597, 0.5755067299878474)","(31.01273093398525, 149.9794114743449, 231.14374342062607, 150.0)","(0.0, 81.14375516271343, 8.432459422119896e-15, -126.7937830164719)"
2024/08/07/20:54:55.195675,95,9,485199213,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9810036644548, 180.0, 90.0)",(),(),(),"(-0.0, -4.4814884389359924e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5801052314008438, 0.6092791101829514, 0.6092791106324881, 0.5755067299878474)","(31.592836165386093, 149.97900752864982, 229.92536863896473, 150.0)","(0.0, 79.92538044896428, 8.581667299772238e-15, -126.7937830164719)"
2024/08/07/20:54:55.295701,96,9,585215807,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100334191344, 180.0, 90.0)",(),(),(),"(-0.0, 3.092753204926783e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5820002270441647, 0.6089972583864383, 0.6089972587517215, 0.5755067299878474)","(32.17483639243026, 149.97860363979052, 228.70713313993542, 150.0)","(0.0, 78.70714501765706, 8.730858120221632e-15, -126.7937830164719)"
2024/08/07/20:54:55.395743,97,9,685219764,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100173218603, 180.0, 90.0)",(),(),(),"(-0.0, -1.4740984057271583e-05, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.583491822354567, 0.6084010531658147, 0.6084010534633877, 0.5755067299878474)","(32.758328214784825, 149.97820013845634, 227.49015482509165, 150.0)","(0.0, 77.49016677033319, 8.87989498001215e-15, -126.7937830164719)"
2024/08/07/20:54:55.495675,98,9,785218954,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.981003048482, 180.0, 90.0)",(),(),(),"(-0.0, -6.782047073021121e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5846228299139321, 0.6086956670726228, 0.6086956673138362, 0.5755067299878474)","(33.34295104469876, 149.9777965838409, 226.27301194089864, 150.0)","(0.0, 76.27302395355055, 9.028951993735346e-15, -126.7937830164719)"
2024/08/07/20:54:55.595764,99,9,885220527,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100285340485, 180.0, 90.0)",(),(),(),"(-0.0, 5.757632953221142e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5854309390127574, 0.6093078334666224, 0.6093078336616428, 0.5755067299878474)","(33.92838198371152, 149.9773926014961, 225.0545765120845, 150.0)","(0.0, 75.05458859212003, 9.178167298521845e-15, -126.7937830164719)"
2024/08/07/20:54:55.695626,100,9,985205650,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9810026065046, 180.0, 90.0)",(),(),(),"(-0.0, -3.4379679129424635e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5863848957655544, 0.6090205977941798, 0.6090205979526455, 0.5755067299878474)","(34.51476687947707, 149.97698866343688, 223.8362917985215, 150.0)","(0.0, 73.83630394585663, 9.327364146013352e-15, -126.7937830164719)"
2024/08/07/20:54:55.795678,101,10,85199594,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100286657365, 180.0, 90.0)",(),(),(),"(-0.0, -9.182503087540964e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5874714831738713, 0.6084200661096213, 0.6084200662387119, 0.5755067299878474)","(35.102238362650944, 149.97658514580814, 222.61927339288994, 150.0)","(0.0, 72.61928560739292, 9.476405915509363e-15, -126.7937830164719)"
2024/08/07/20:54:55.895739,102,10,185216427,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280484067, 180.0, 90.0)",(),(),(),"(-0.0, 1.0241943816381465e-06, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5886782012002243, 0.6087110788637257, 0.6087110789683657, 0.5755067299878474)","(35.69091656385117, 149.97618157601647, 221.4020979684248, 150.0)","(0.0, 71.40211025005304, 9.62546691426657e-15, -126.7937830164719)"
2024/08/07/20:54:55.995669,103,10,285211086,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100277106846, 180.0, 90.0)",(),(),(),"(-0.0, -7.59129600706472e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5895525826756811, 0.6093202938261649, 0.6093202939107658, 0.5755067299878474)","(36.28046914652685, 149.9757775786541, 220.18363623043797, 150.0)","(0.0, 70.1836485792202, 9.774685440997481e-15, -126.7937830164719)"
2024/08/07/20:54:56.095740,104,10,385227918,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9810028208438, 180.0, 90.0)",(),(),(),"(-0.0, -1.0044629328385955e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5901296012259066, 0.6090307225692383, 0.6090307226379814, 0.5755067299878474)","(36.87059874775275, 149.9753736330681, 218.96533016730368, 150.0)","(0.0, 68.96534258319763, 9.923884903057405e-15, -126.7937830164719)"
2024/08/07/20:54:56.195643,105,10,485210180,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100281776976, 180.0, 90.0)",(),(),(),"(-0.0, 2.248526973162444e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5904400073454621, 0.6086074830905924, 0.6086074831526754, 0.5988602242354044)","(37.461038755098215, 149.97517184116316, 218.356722684151, 150.0)","(0.0, 68.35673513356043, 9.998417823675411e-15, -120.30024585857919)"
2024/08/07/20:54:56.295649,106,10,585208416,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9810027982581, 180.0, 90.0)",(),(),(),"(-0.0, -4.558528724985713e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5909357589353396, 0.6084717759248247, 0.6084717759752751, 0.5988602242354044)","(38.05197451403355, 149.97476836153965, 217.13982259409545, 150.0)","(0.0, 67.1398351105009, 1.0147445103692277e-14, -120.30024585857919)"
2024/08/07/20:54:56.395561,107,10,685193777,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9810028072912, 180.0, 90.0)",(),(),(),"(-0.0, -1.0934914928158752e-07, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5916009902744955, 0.6091474517586654, 0.6091474517994557, 0.5988602242354044)","(38.643575504308046, 149.97436456186324, 215.92195737768068, 150.0)","(0.0, 65.92196996111494, 1.0296590577599802e-14, -120.30024585857919)"
2024/08/07/20:54:56.495560,108,10,785190105,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280921784, 180.0, 90.0)",(),(),(),"(-0.0, 4.692707421443551e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5924206966883585, 0.6092802098626346, 0.6092802098956962, 0.5988602242354044)","(39.235996200996404, 149.97396051662847, 214.70335146856684, 150.0)","(0.0, 64.70336411905417, 1.0445826760201635e-14, -120.30024585857919)"
2024/08/07/20:54:56.595559,109,10,885188818,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280573277, 180.0, 90.0)",(),(),(),"(-0.0, -1.5313327569311313e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5929482204076375, 0.6086114497211386, 0.6086114497480704, 0.5988602242354044)","(39.82894442140404, 149.97355678942708, 213.48570490405467, 150.0)","(0.0, 63.48571762152938, 1.0594945456973893e-14, -120.30024585857919)"
2024/08/07/20:54:56.695572,110,10,985192060,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.9810028077062, 180.0, 90.0)",(),(),(),"(-0.0, -1.8550572457417235e-08, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.593214070456202, 0.6084749993190655, 0.608474999340951, 0.5988602242354044)","(40.42215849186024, 149.97315330746775, 212.26879801269186, 150.0)","(0.0, 62.26881079710271, 1.0743973569910675e-14, -120.30024585857919)"
2024/08/07/20:54:56.795566,111,11,85193157,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280784416, 180.0, 90.0)",(),(),(),"(-0.0, 9.364825204101178e-09, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.593245052177082, 0.6091500579501968, 0.6091500579678917, 0.5988602242354044)","(41.01540354403732, 149.97274950594084, 211.05092728985417, 150.0)","(0.0, 61.050940141245334, 1.0893119718160521e-14, -120.30024585857919)"
2024/08/07/20:54:56.895597,112,11,185206890,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280724736, 180.0, 90.0)",(),(),(),"(-0.0, -4.1559926356122e-09, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5934836743384051, 0.6092823222404697, 0.6092823222548117, 0.5988602242354044)","(41.60888721837573, 149.97234545916496, 209.83231692354317, 150.0)","(0.0, 59.8323298419482, 1.1042356446611575e-14, -120.30024585857919)"
2024/08/07/20:54:56.995585,113,11,285197258,ship_info,(),"(1000, 2001, 2002, 2003)","(0.0, 269.98100280766147, 180.0, 90.0)",(),(),(),"(-0.0, -3.013181171906181e-09, -0.0, -0.0)",(),(),(),(),(),(),(),(),(),(),(),(),"(0.5939125549367019, 0.6086131704559755, 0.6086131704676584, 0.5988602242354044)","(42.20279977331243, 149.97194173074772, 208.61466673299518, 150.0)","(0.0, 58.61467971835563, 1.1191475587445153e-14, -120.30024585857919)"
