time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.group_wpts_info
2024/09/30/21:04:32.000818,23,2,300175190,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.100641,24,2,400141955,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.200948,25,2,500169993,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.300918,26,2,600163222,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.400541,27,2,700181246,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.500175,28,2,800145626,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.600307,29,2,900156737,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.700638,30,3,152350,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.800679,31,3,100197554,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:32.899996,32,3,200149298,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.000500,33,3,300175190,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.100791,34,3,400157690,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.201396,35,3,500175953,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.301058,36,3,600155831,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.400810,37,3,700185061,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.499971,38,3,800145865,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.601318,39,3,900166035,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.700476,40,4,146389,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.800672,41,4,100152016,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:33.901003,42,4,200167895,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.001040,43,4,300188065,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.101083,44,4,400181055,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.199706,45,4,500171423,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.298966,46,4,600179673,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.399379,47,4,700161457,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.498981,48,4,800157309,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.599800,49,4,900148392,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.700360,50,5,175953,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.801062,51,5,100192309,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.900538,52,5,200181246,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:34.999823,53,5,300177813,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.099920,54,5,400177718,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.199569,55,5,500178814,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.300355,56,5,600172282,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.399550,57,5,700177432,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.500083,58,5,800139428,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.599340,59,5,900166989,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.700905,60,6,153780,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.800403,61,6,100175381,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.900813,62,6,200170756,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:35.999542,63,6,300168992,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.099618,64,6,400165558,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.200538,65,6,500172615,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.300395,66,6,600179196,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.400383,67,6,700181723,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.499606,68,6,800165177,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.600376,69,6,900173188,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.699863,70,7,164748,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.800946,71,7,100177527,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:36.899333,72,7,200168848,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.000053,73,7,300182105,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.099536,74,7,400170565,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.199808,75,7,500166178,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.299251,76,7,600177527,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.399196,77,7,700164795,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.500320,78,7,800169468,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.600408,79,7,900184870,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.700350,80,8,172854,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.799713,81,8,100162030,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.899469,82,8,200159789,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:37.999554,83,8,300171137,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.100489,84,8,400176049,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.200568,85,8,500180245,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.300481,86,8,600167990,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.400073,87,8,700177908,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.499703,88,8,800156594,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.600301,89,8,900179148,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.701210,90,9,180722,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.800442,91,9,100162507,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:38.900818,92,9,200139523,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.000378,93,9,300154925,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.100940,94,9,400145293,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.200055,95,9,500147582,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.299670,96,9,600133419,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.400223,97,9,700150490,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.501065,98,9,800147772,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.599337,99,9,900146962,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.700968,100,10,159979,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.800682,101,10,100166321,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.900930,102,10,200153590,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:39.999975,103,10,300179959,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/09/30/21:04:40.099443,104,10,400158883,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [-150.0, 150.0]
target_spd: [1.0, 1.0]]"
