time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.group_wpts_info
2024/08/07/20:54:52.810386,72,7,200174808,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:52.910616,73,7,300178766,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.008508,74,7,400205135,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.108343,75,7,500179529,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.208126,76,7,600180387,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.307659,77,7,700151920,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.407410,78,7,800175428,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.506773,79,7,900190115,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.606092,80,8,171661,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.707371,81,8,100167989,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.807695,82,8,200167179,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:53.907326,83,8,300186157,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.007682,84,8,400177955,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.104496,85,8,500171661,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.205424,86,8,600167274,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.305571,87,8,700165271,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.404532,88,8,800158977,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.503664,89,8,900161504,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.604204,90,9,159025,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.704538,91,9,100159883,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.807753,92,9,200172901,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:54.907525,93,9,300186634,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.007593,94,9,400174141,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.107461,95,9,500176668,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.207370,96,9,600177049,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.307686,97,9,700166464,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.407220,98,9,800168514,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.509177,99,9,900187254,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.609208,100,10,174760,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.708603,101,10,100187778,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.807734,102,10,200179815,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:55.907191,103,10,300168991,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.006463,104,10,400168657,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.106638,105,10,500166177,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.206953,106,10,600173950,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.307301,107,10,700182914,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.405279,108,10,800166607,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.504416,109,10,900158405,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.603567,110,11,155449,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
2024/08/07/20:54:56.704795,111,11,100160837,group waypoint list,"[shipID: 1000
wpts_x: [300.0, 0.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2001
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0], shipID: 2002
wpts_x: [0.0, 300.0]
wpts_y: [0.0, 0.0]
target_spd: [1.0, 1.0], shipID: 2003
wpts_x: [150.0, 150.0]
wpts_y: [0.0, 150.0]
target_spd: [1.0, 1.0]]"
