time,.Ship_ID,.Pos_X,.Pos_Y,.Vel_U,.Heading
2024/09/30/21:04:39.523705,2001,150.023458093,127.676537085,0.532464530978,269.99534942
2024/09/30/21:04:39.620140,2001,150.023458093,127.676537085,0.532464530978,269.99534942
2024/09/30/21:04:39.724679,2001,150.023458093,127.676537085,0.532464530978,269.99534942
2024/09/30/21:04:39.824574,2001,150.023458093,127.676537085,0.532464530978,269.99534942
2024/09/30/21:04:39.923725,2001,150.023458093,127.676537085,0.532464530978,269.99534942
2024/09/30/21:04:40.024448,2001,150.023458093,127.676537085,0.532464530978,269.99534942
2024/09/30/21:04:40.123152,2001,150.02089033,98.2066215319,0.608638061667,269.995002746
2024/09/30/21:04:40.222143,2001,150.02089033,98.2066215319,0.608638061667,269.995002746
2024/09/30/21:04:40.325520,2001,150.020784173,96.9894844507,0.608476349412,269.995002746
2024/09/30/21:04:40.423611,2001,150.020731135,96.3813776403,0.608106812656,269.995002747
2024/09/30/21:04:40.520388,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:40.622753,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:40.725041,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:40.825252,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:40.920824,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.024740,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.123685,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.222968,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.324403,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.423830,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.524320,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.623158,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.724607,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.821775,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:41.923351,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.023090,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.124517,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.224183,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.323633,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.423297,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.525013,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.623935,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.722639,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.822114,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:42.923353,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.023238,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.121714,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.222767,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.321610,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.422515,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.522914,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.619880,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.724830,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.822839,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:43.923754,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.025020,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.126111,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.223266,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.323674,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.422858,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.523646,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.623967,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.724799,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.823576,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:44.923702,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:45.022789,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:45.123406,2001,150.020678108,95.7734009488,0.60797669388,269.995002747
2024/09/30/21:04:45.224091,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:45.323818,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:45.423580,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:45.524435,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:45.622872,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:45.724680,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:45.823446,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:45.923233,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.023160,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.124152,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.223533,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.323339,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.423148,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.524911,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.624278,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.722848,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.824474,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:46.919483,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.023267,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.120494,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.223886,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.322734,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.424977,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.519239,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.623887,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.722148,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.823379,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:47.921629,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.023538,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.121748,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.223958,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.321834,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.423036,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.521215,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.622885,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.720530,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.824005,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:48.920491,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.023028,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.120360,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.221975,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.319324,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.421800,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.520370,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.623396,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.719773,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.822431,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:49.919084,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:50.023529,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:50.119342,2001,150.018182458,67.159633938,0.60861110509,269.995002747
2024/09/30/21:04:50.219088,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.318936,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.421908,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.518982,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.621675,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.719563,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.823795,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:50.919118,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.024361,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.119357,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.221552,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.319353,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.423631,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.520451,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.622142,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.720188,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.823725,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:51.919456,2001,150.015527246,36.7164297435,0.608477450655,269.995002747
2024/09/30/21:04:52.023982,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.119445,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.223389,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.319511,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.423439,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.519433,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.624219,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.719543,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.820833,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:52.921082,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.023659,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.120225,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.223625,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.320883,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.424289,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.522527,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.621802,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.722858,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.826148,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:53.922232,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.024076,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.120316,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.223804,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.322183,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.424107,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.522238,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.626660,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.723986,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.826036,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:54.921017,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:55.023648,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:55.119491,2001,150.014571333,25.7564473964,0.609152051941,269.995002747
2024/09/30/21:04:55.224979,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.323518,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.423092,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.523925,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.623126,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.721740,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.823070,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:55.921938,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:56.023818,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:56.120401,2001,150.012871948,6.27223231912,0.609152054631,269.995002747
2024/09/30/21:04:56.223124,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.323510,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.423524,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.524028,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.622434,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.721473,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.822138,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:56.920081,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.022235,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.119818,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.222113,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.320176,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.422389,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.521424,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.621985,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.722175,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.823224,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:57.922483,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.023885,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.122625,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.220176,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.322014,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.421999,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.523822,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.623214,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.724045,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.823831,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:58.922718,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.018596,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.122384,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.223107,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.322435,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.422540,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.522612,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.623806,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.718452,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.818575,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:04:59.922689,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:05:00.019920,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:05:00.124532,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:05:00.222316,2001,150.012340817,0.182564767641,0.609283940641,269.995002747
2024/09/30/21:05:00.318858,2001,150.010163466,-24.7817425867,0.609038479871,269.995002747
2024/09/30/21:05:00.421444,2001,150.010163466,-24.7817425867,0.609038479871,269.995002747
2024/09/30/21:05:00.519066,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:00.618771,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:00.722282,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:00.822711,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:00.922632,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.022570,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.121789,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.221411,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.322642,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.423275,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.521925,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.623552,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.722265,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.822989,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:01.922661,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
2024/09/30/21:05:02.022524,2001,150.010057317,-25.9987917043,0.608434633325,269.995002747
